HEAD;SUBHEAD;TEXT
Grünen-Chefin Lang fordert Tempolimit auf Autobahnen;FDP stellt sich gegen Grüne ;BERLIN. Die Grünen-Vorsitzende Ricarda Lang hat sich für ein zeitlich befristetes Tempolimit auf Autobahnen ausgesprochen, um so die Abhängigkeit vom russischen Erdgas zu reduzieren. „Die Abhängigkeit von russischem Gas, russischem Öl und russischer Kohle hat uns massiv angreifbar gemacht. Wir müssen alles daransetzen, da so schnell wie möglich rauszukommen“, sagte sie den Zeitungen des Redaktionsnetzwerks Deutschland. Ein mehrmonatiges Tempolimit könne dazu beitragen, zeigte sich die 28jährige überzeugt. Zwar gebe es nicht die eine Maßnahme, die die Abhängigkeit sofort beende. „Aber es zählt jetzt jeder Liter Öl und jede Möglichkeit, wie wir den Verbrauch senken können. Und weil es ansonsten kaum Maßnahmen gibt, die schnell wirken, brauchen wir jetzt ein temporäres Tempolimit auf Autobahnen – zum Beispiel für neun Monate und damit bis zum Ende des Jahres, also dem Zeitpunkt, zu dem wir spätestens unabhängig von russischem Öl werden wollen.“ Widerspruch erntete Lang vom Koalitionspartner FDP. So hielt ihr die Parlamentarische Staatssekretärin im Bundesverkehrsministerium, Daniela Kluckert, entgegen: „Ein Tempolimit auf Autobahnen haben wir im Koalitionsvertrag explizit nicht vereinbart, und diese Entscheidung steht“, äußerte sie gegenüber dem Handelsblatt. Bereits in der Vergangenheit hatten die Grünen für eine Geschwindigkeitsbegrenzung auf Autobahnen plädiert. „Deutschland ist das einzige Industrieland, in dem man unbeschränkt rasen kann“, beklagte der damalige Fraktionschef der Grünen im Bundestag, Anton Hofreiter, im November 2019. (ag)
