HEAD;SUBHEAD;TEXT
Rußland zieht Truppen bei Kiew ab / Verhandlungen machen Fortschritte;Briten bestätige Truppenbewegungen bei Kiew ;KIEW. Rußland hat den Schwerpunkt seiner Angriffe in der Ukraine verlagert. Moskaus Truppen sollen sich nun verstärkt auf die Region Donbass im Osten des Landes konzentrieren, verkündete Verteidigungsminister Sergej Schoigu der russischen Nachrichtenagentur Interfax. Demnach sei die erste Phase des Einsatzes abgeschlossen. Die Verteidigungsfähigkeit der Ukrainer seien stark geschwächt worden. Zudem verfüge der Feind über keine Luftwaffe mehr, führte Schoigu weiter aus. Während der in Istanbul laufenden Verhandlungen erklärte Moskau, seine Aktivitäten um die ukrainische Hauptstadt Kiew und bei Tschernihiw zu verringern. Videos in den sozialen Medien sollen Abzug russischer Truppen zeigen. Die Angaben lassen sich nicht unabhängig überprüfen. 🇷🇺⚡🇺🇦 More videos of Russian BTG’s retreating from Kyiv Standing on the Belarusian Border to enter the country. pic.twitter.com/wUOv1IKh6G — RUSSIA-UKRAINE Unbiased News (@WW3Unbiased) March 29, 2022 In den vergangenen Tagen hatte die Ukraine wiederholt Erfolge im Abwehrkampf insbesondere um Kiew vermeldet. Auch sei es gelungen, Ortschaften von den Russen zurückzuerobern. Das berichtete auch der britische Geheimdienst. Unterdessen gibt es laut den beiden Kriegsparteien Fortschritte bei den Gesprächen. Ein neutraler Status der Ukraine werde wieder diskutiert. Ein Knackpunkt könnte jedoch nach wie vor die Frage über einen möglichen EU-Beitritt der Ukraine sein. (ag)
