HEAD;SUBHEAD;TEXT
Erste Amazon-Gewerkschaft gegründet;"Keine Gewerkschaft in Amazon-Lager in Alabama ""Wir werden weiterkämpfen"" ";"Erstmals bekommt ein US-Standort des Versandhändlers Amazon eine Gewerkschaftsvertretung. Die Beschäftigten eines New Yorker Logistik-Zentrums sprachen sich mehrheitlich für die Gründung einer Interessenvertretung aus. 
Nach jahrelanger Blockade ihres Arbeitgebers werden Mitarbeiterinnen und Mitarbeiter des Online-Versandhändlers Amazon in den USA bald erstmals von einer Gewerkschaft vertreten. Bei einer Abstimmung in einem Amazon-Lager im New Yorker Bezirk Staten Island sprach sich eine Mehrheit der Beschäftigten für die Gründung der ersten Gewerkschaftsvertretung bei dem US-Konzern aus. Laut Auszählungen stimmten 2654 dafür; 2131 Mitarbeiterinnen und Mitarbeiter stimmten dagegen. 
Vor der Abstimmung war nicht mit einem Sieg der Arbeitnehmervertretung gerechnet worden, da keine etablierte Gewerkschaft hinter dem Vorhaben stand. Einer der Hauptverantwortlichen war ein entlassener Ex-Mitarbeiter von Amazon, Christian Smalls. Es fühle sich toll an, gegen ein billionenschweres Unternehmen auf der Siegerstraße zu sein, sagte er nach der Auszählung. 
Von den mehr als 8300 Beschäftigten auf der Wählerliste gaben rund 57 Prozent ihre Stimme ab. Das Ergebnis wird nach Ablauf der Einspruchsfrist am 8. April noch von Bundesarbeitsbehörden überprüft. 

04.03.2022 In dieser Woche sind bundesweit die Wahlen der Betriebsräte angelaufen. 
Amazon stemmt sich seit Jahren gegen die Gründung von Gewerkschaften. Bislang hatte keine Niederlassung von Amazon in den USA es geschafft, eine Gewerkschaft zu bilden. Im April des vergangenen Jahres scheiterte ein erster derartiger Versuch in einem Logistikzentrum in Bessemer im Bundesstaat Alabama. Eine breite Mehrheit der Beschäftigten stimmte gegen die Arbeitnehmervertretung. 
Im November gab die US-Arbeitsrechtsbehörde NLRB aber dem Einspruch einer Gewerkschaft statt, die Amazon eine unzulässige Einflussnahme und Regelverstöße vorgeworfen hatte. Das Ergebnis der Abstimmung wurde deswegen annulliert, es wurde eine neue Abstimmung angesetzt. 
Nach vorläufigen Ergebnissen wurde in Bessemer erneut gegen die Gründung einer Gewerkschaft votiert. Das Ergebnis fiel mit 993 zu 875 Stimmen jedoch deutlich knapper aus als im vergangenen Jahr. Die Beschäftigten hätten eine Bewegung losgetreten, sagte Gewerkschaftschef Stuart Appelbaum. ""Das ist nur der Anfang und wir werden weiterkämpfen."" Ungültige Stimmen sollten angefochten, was das Ergebnis noch umkehren könnte. 
Amazon ist der zweitgrößte private Arbeitgeber der USA und steht wegen der Arbeitsbedingungen immer wieder in der Kritik. Gewerkschaften und Politiker kritisieren, dass die Beschäftigten des im Jahr 1994 von Jeff Bezos gegründeten Konzerns einem hohen Arbeitsdruck und einer permanenten Kontrolle ausgesetzt seien. In Deutschland kämpft die Gewerkschaft ver.di seit Jahren dafür, dass die Amazon-Beschäftigten einen Tarifvertrag bekommen und nach dem Tarif für den Einzel- und Versandhandel bezahlt werden. Über dieses Thema berichteten die tagesthemen am 01. April 2022 um 21:45 Uhr."
