HEAD;SUBHEAD;TEXT
Baerbock will bis zu zehn Millionen Ukrainer aufnehmen;Faeser lehnt polizeiliche Erfassung von Flüchtlingen ab ;BERLIN. Bundesaußenministerin Annalena Baerbock (Grüne) hat sich dafür ausgesprochen, bis zu zehn Millionen ukrainische Flüchtlinge aufzunehmen. „Wir müssen uns darauf einstellen, daß acht bis zehn Millionen Flüchtlinge aus der Ukraine kommen. Und wir werden sie alle aufnehmen“, beteuerte die Politikerin am Samstag auf einem Parteitag der Grünen in Brandenburg. „Es werden Tausende Flüge sein… es werden 8-10 Millionen Geflüchtete kommen und wir werden sie alle aufnehmen.“ Annalena Baerbock am 26.03.22 in Cottbus. Frage: Wie soll die Verteilung in EU und Deutschland aussehen? #Ukraine #Baerbock pic.twitter.com/o4sQ8Zg03V — Dieter Stein (@Dieter_Stein) March 28, 2022  Dabei sei „müssen“ eigentlich das falsche Wort, weil man schließlich freiwillig helfen wolle. Die Situation sei anders als 2015, weil derzeit besonders viele Kinder im Land ankommen würden. Gerade Ostdeutschland sei für die Aufnahme von geflohenen Ukrainern geeignet. Die Außenministerin erläuterte, sie wisse auch nicht, wie lange die angespannte Flüchtlingssituation noch andauere. Allerdings hoffe sie, daß man eines Tages wieder vom Ärmelkanal bis nach Kasachstan durch eine „freie und friedliche Ukraine“ fahren werde. Bundesinnenministerin Nancy Faeser (SPD) sprach sich derweil dagegen aus, in Deutschland ankommende Ukrainer personaldatentechnisch zu erfassen. „Wir reden vor allem von Kindern und Frauen, die tagelang auf der Flucht sind, die in der Kälte an der polnischen Grenze ausharren mußten.“ Diese dürften nicht zu Kontrollzwecken an der deutschen Grenze aufgehalten werden, äußerte die Ministerin im Tagesspiegel. Bis heute hat die #Bundespolizei 272.338 #Geflüchtete aus der #Ukraine in Deutschland festgestellt. Überwiegend sind es Frauen, Kinder und alte Menschen. pic.twitter.com/W2LknQuimd — Bundesministerium des Innern und für Heimat (@BMI_Bund) March 28, 2022  Unterdessen stieg die Zahl der aus der Ukraine nach Deutschland fliehenden Menschen weiter an. Wie das Bundesinnenministerium am Sonntag mitteilte, seien inzwischen rund 270.000 Flüchtlinge hierzulande angekommen. (fw)
