HEAD;SUBHEAD;TEXT
RWE konserviert Braunkohlemeiler;Noch vier Jahre einsetzbar? ;"Der Energiekonzern RWE will einen 300-Megawatt-Block seines Braunkohlekraftwerks in Neurath planmäßig stilllegen. Wegen des drohendes Erdgasmangels lässt sich der Konzern aber ein Hintertürchen. 
Der Energiekonzern RWE wird einen Block seines Braunkohlekraftwerks im nordrhein-westfälischen Neurath zwar wie geplant stilllegen. ""Vor dem Hintergrund der aktuellen Debatte um eine mögliche Reduzierung des Gasverbrauchs in der Stromerzeugung wird RWE den Block für kurze Zeit konservieren"", teilte der Konzern mit. Nach Informationen der Nachrichtenagentur Reuters gibt es Überlegungen, den Kraftwerksblock für die sogenannte Sicherheitsbereitschaft zu nutzen. 
Laut dem Energiewirtschaftsgesetz befinden sich in dieser Notfallreserve Anlagen, die zwar abgeschaltet sind, sich aber kurzfristig wieder aktivieren lassen. Das betrifft derzeit nach früheren Angaben aus dem Bundeswirtschaftsministerium Kraftwerke mit einer Leistung von 1900 Megawatt. Sie könnten im Notfall zeitweise ans Netz gehen, um den Gasverbrauch bei der Stromerzeugung zu verringern und stattdessen Braunkohle zu verstromen. Für Kraftwerke, die sich in der sogenannten Sicherheitsbereitschaft befinden, erhalten die Betreiber eine Vergütung, die auf alle Stromkunden umgelegt wird. Nach Ablauf von vier Jahren in der Sicherheitsbereitschaft werden die Kraftwerke dann endgültig stillgelegt. 
""Wir arbeiten seitens der Bundesregierung mit Hochdruck daran, die Vorsorge zu stärken"", sagte eine Sprecherin des Bundeswirtschaftsministeriums. ""Auch im Bereich Braunkohle prüfen wir, welchen zusätzlichen Beitrag die Braunkohle für den kommenden Winter leisten kann und muss, um die Versorgungssicherheit zu gewährleisten."" Das Ministerium begrüße die RWE-Entscheidung, den Kraftwerksblock zunächst zu konservieren. Habeck hatte am Mittwoch die Frühwarnstufe des Notfallplans Gas ausgerufen, weil sich durch den Ukraine-Krieg die Versorgung mit Gas verschlechtern könnte. Über dieses Thema berichtete Deutschlandfunk am 25. März 2022 um 10:00 Uhr."
